date_index	rsrp	rsrq	wbcqi	macStats_phr	dlCqiReport_sfnSn	macStats_totalBytesSdusDl	macStats_totalTbsUl	macStats_mcs1Ul	macStats_totalPduDl	macStats_totalBytesSdusUl	macStats_tbsDl	macStats_totalPrbUl	macStats_macSdusDl_sduLength	macStats_macSdusDl_lcid	macStats_prbUl	macStats_totalPduUl	macStats_mcs1Dl	macStats_mcs2Dl	macStats_prbDl	macStats_totalPrbDl	macStats_prbRetxDl	macStats_totalTbsDl	ulCqiReport_sfnSn	pdcpStats_pktRx	pdcpStats_pktRxW	pdcpStats_pktRxAiatW	pdcpStats_pktRxOo	pdcpStats_pktRxBytesW	pdcpStats_pktRxSn	pdcpStats_pktTxBytesW	pdcpStats_pktTxSn	pdcpStats_pktTxBytes	pdcpStats_pktRxAiat	pdcpStats_pktRxBytes	pdcpStats_pktTx	pdcpStats_pktTxW	pdcpStats_pktTxAiatW	pdcpStats_sfn	pdcpStats_pktTxAiat	rnti	quality
6614	-100	-2	15	28	3204	32015	2783030	18	5280	5220799	7	134327	2	1	0	43749	28	0	3	16051	3	58688	3204	2843	3	329	0	212	1822	0	54	46652	2664400	172028	127	0	0	2664401	2623233	3261	0
6613	-100	-2	15	31	3124	32003	2782727	17	5278	5220541	7	134317	2	1	0	43746	28	0	3	16045	3	58670	3124	2840	0	0	0	0	1819	0	54	46652	2664332	171848	127	0	0	2664351	2623233	3261	0
6612	-100	-2	15	31	3044	32001	2782503	10	5277	5220317	7	134310	2	1	0	43744	28	0	3	16042	3	58663	3044	2838	0	0	0	0	1817	0	54	46652	2663372	171696	127	0	0	2664301	2623233	3261	0
6611	-100	-2	15	31	2964	32001	2782377	10	5277	5220317	7	134304	2	1	0	43744	28	0	3	16042	3	58663	2964	2838	0	0	0	0	1817	0	54	46652	2663372	171696	127	0	0	2664251	2623233	3261	0
6610	-100	-2	15	31	2884	32001	2782314	10	5277	5220191	7	134301	2	1	0	43742	28	0	3	16042	3	58663	2884	2838	0	0	0	0	1817	0	54	46652	2663372	171696	127	0	0	2664201	2623233	3261	0
6609	-100	-2	15	31	2804	32001	2782188	10	5277	5220191	7	134295	2	1	0	43742	28	0	3	16042	3	58663	2804	2838	0	0	0	0	1817	0	54	46652	2663372	171696	127	0	0	2664151	2623233	3261	0
6608	-100	-2	15	31	2724	32001	2782062	10	5277	5220128	7	134289	2	1	0	43741	28	0	3	16042	3	58663	2724	2838	0	0	0	0	1817	0	54	46652	2663372	171696	127	0	0	2664101	2623233	3261	0
6607	-100	-2	15	31	2644	32001	2781999	10	5277	5220065	7	134286	2	1	0	43740	28	0	3	16042	3	58663	2644	2838	0	0	0	0	1817	0	54	46652	2663372	171696	127	0	0	2664051	2623233	3261	0
6606	-100	-2	15	31	2564	32001	2781873	10	5277	5220002	7	134280	2	1	0	43739	28	0	3	16042	3	58663	2564	2838	0	0	0	0	1817	0	54	46652	2663372	171696	127	0	0	2664001	2623233	3261	0
6605	-100	-2	15	31	2404	31999	2781684	10	5276	5219795	11	134271	8	1	0	43735	28	1	3	16039	3	58656	2404	2838	0	0	0	0	1817	0	54	46652	2663372	171696	127	0	0	2663901	2623233	3261	0
6604	-100	-2	15	31	2324	31991	2781558	10	5275	5219732	7	134265	2	1	0	43734	28	0	3	16036	3	58645	2324	2838	0	0	0	0	1817	0	54	46652	2663372	171696	127	0	0	2663851	2623233	3261	0
6603	-100	-2	15	31	2244	31989	2781432	10	5274	5219669	7	134259	2	1	0	43733	28	0	3	16033	3	58638	2244	2838	0	0	0	0	1817	0	54	46652	2663372	171696	127	0	0	2663801	2623233	3261	0
6602	-100	-2	15	31	2164	31989	2781369	10	5274	5219606	7	134256	2	1	0	43732	28	0	3	16033	3	58638	2164	2838	0	0	0	0	1817	0	54	46652	2663372	171696	127	0	0	2663751	2623233	3261	0
6601	-100	-2	15	31	2084	31989	2781243	10	5274	5219543	7	134250	2	1	0	43731	28	0	3	16033	3	58638	2084	2838	0	0	0	0	1817	0	54	46652	2663372	171696	127	0	0	2663701	2623233	3261	0
6600	-100	-2	15	31	2004	31989	2781117	10	5274	5219543	7	134244	2	1	0	43731	28	0	3	16033	3	58638	2004	2838	0	0	0	0	1817	0	54	46652	2663372	171696	127	0	0	2663651	2623233	3261	0
6599	-100	-2	15	31	1924	31989	2781054	10	5274	5219417	7	134241	2	1	0	43729	28	0	3	16033	3	58638	1924	2838	0	0	0	0	1817	0	54	46652	2663372	171696	127	0	0	2663601	2623233	3261	0
6598	-100	-2	15	31	1844	31989	2780928	10	5274	5219417	7	134235	2	1	0	43729	28	0	3	16033	3	58638	1844	2838	0	0	0	0	1817	0	54	46652	2663372	171696	127	0	0	2663551	2623233	3261	0
6597	-100	-2	15	31	1764	31989	2780802	10	5274	5219291	7	134229	2	1	0	43727	28	0	3	16033	3	58638	1764	2838	0	0	0	0	1817	0	54	46652	2663372	171696	127	0	0	2663501	2623233	3261	0
6596	-100	-2	15	28	1684	31989	2780676	10	5274	5219165	7	134223	2	1	0	43725	28	0	3	16033	3	58638	1684	2838	2	466	0	120	1817	0	54	46652	2663372	171696	127	0	0	2663451	2623233	3261	0
6595	-100	-2	15	31	1524	31977	2780382	10	5271	5218916	7	134211	2	1	0	43721	28	0	3	16024	3	58613	1524	2836	0	0	0	0	1815	0	54	46652	2662440	171576	127	0	0	2663351	2623233	3261	0
6594	-100	-2	15	31	1444	31977	2780319	10	5271	5218916	7	134208	2	1	0	43721	28	0	3	16024	3	58613	1444	2836	0	0	0	0	1815	0	54	46652	2662440	171576	127	0	0	2663301	2623233	3261	0
6593	-100	-2	15	31	1364	31977	2780193	10	5271	5218853	7	134202	2	1	0	43720	28	0	3	16024	3	58613	1364	2836	0	0	0	0	1815	0	54	46652	2662440	171576	127	0	0	2663251	2623233	3261	0
6592	-100	-2	15	31	1284	31977	2780067	10	5271	5218790	7	134196	2	1	0	43719	28	0	3	16024	3	58613	1284	2836	0	0	0	0	1815	0	54	46652	2662440	171576	127	0	0	2663201	2623233	3261	0
6591	-100	-2	15	31	1204	31977	2780004	10	5271	5218727	7	134193	2	1	0	43718	28	0	3	16024	3	58613	1204	2836	0	0	0	0	1815	0	54	46652	2662440	171576	127	0	0	2663151	2623233	3261	0
6590	-100	-2	15	31	1124	31977	2779878	10	5271	5218664	7	134187	2	1	0	43717	28	0	3	16024	3	58613	1124	2836	0	0	0	0	1815	0	54	46652	2662440	171576	127	0	0	2663101	2623233	3261	0
6589	-100	-2	15	31	1044	31977	2779752	10	5271	5218601	7	134181	2	1	0	43716	28	0	3	16024	3	58613	1044	2836	0	0	0	0	1815	0	54	46652	2662440	171576	127	0	0	2663051	2623233	3261	0
6588	-100	-2	15	31	964	31977	2779689	10	5271	5218475	7	134178	2	1	0	43714	28	0	3	16024	3	58613	964	2836	0	0	0	0	1815	0	54	46652	2662440	171576	127	0	0	2663001	2623233	3261	0
6587	-100	-2	15	31	884	31975	2779563	10	5270	5218394	11	134172	8	1	0	43712	28	1	3	16021	3	58606	884	2836	0	0	0	0	1815	0	54	46652	2662440	171576	127	0	0	2662951	2623233	3261	0
6586	-100	-2	15	31	804	31967	2779437	10	5269	5218331	7	134166	2	1	0	43711	28	0	3	16018	3	58595	804	2836	0	0	0	0	1815	0	54	46652	2662440	171576	127	0	0	2662901	2623233	3261	0
6585	-100	-2	15	31	644	31965	2779248	10	5268	5218268	7	134157	2	1	0	43710	28	0	3	16015	3	58588	644	2836	0	0	0	0	1815	0	54	46652	2662440	171576	127	0	0	2662801	2623233	3261	0
6584	-100	-2	15	31	564	31965	2779122	10	5268	5218142	7	134151	2	1	0	43708	28	0	3	16015	3	58588	564	2836	0	0	0	0	1815	0	54	46652	2662440	171576	127	0	0	2662751	2623233	3261	0
6583	-100	-2	15	31	484	31965	2779059	10	5268	5218142	7	134148	2	1	0	43708	28	0	3	16015	3	58588	484	2836	0	0	0	0	1815	0	54	46652	2662440	171576	127	0	0	2662701	2623233	3261	0
6582	-100	-2	15	31	404	31965	2778933	10	5268	5218079	7	134142	2	1	0	43707	28	0	3	16015	3	58588	404	2836	0	0	0	0	1815	0	54	46652	2662440	171576	127	0	0	2662651	2623233	3261	0
6581	-100	-2	15	31	324	31965	2778807	10	5268	5218016	7	134136	2	1	0	43706	28	0	3	16015	3	58588	324	2836	0	0	0	0	1815	0	54	46652	2662440	171576	127	0	0	2662601	2623233	3261	0
6580	-100	-2	15	31	244	31965	2778744	10	5268	5217890	7	134133	2	1	0	43704	28	0	3	16015	3	58588	244	2836	2	302	0	120	1815	0	54	46652	2662440	171576	127	0	0	2662551	2623233	3261	0
6579	-100	-2	15	31	164	31965	2778618	10	5268	5217827	7	134127	2	1	0	43703	28	0	3	16015	3	58588	164	2836	2	302	0	120	1815	0	54	46652	2662440	171576	127	0	0	2662501	2623233	3261	0
6578	-100	-2	15	31	84	31963	2778492	3	5267	5217746	7	134121	4	1	0	43701	28	0	3	16012	3	58581	84	2836	0	0	0	0	1815	0	54	46652	2662440	171576	127	0	0	2662451	2623233	3261	0
6577	-100	-2	15	31	4	31957	2778407	10	5265	5217598	7	134115	2	1	0	43698	28	0	3	16006	3	58567	4	2834	0	0	0	0	1813	0	54	46652	2661836	171456	127	0	0	2662401	2623233	3261	0
6576	-100	-2	15	31	16308	31957	2778281	10	5265	5217598	7	134109	2	1	0	43698	28	0	3	16006	3	58567	16308	2834	0	0	0	0	1813	0	54	46652	2661836	171456	127	0	0	2662351	2623233	3261	0
6575	-100	-2	15	28	16148	31957	2778029	10	5265	5217346	7	134097	2	1	0	43694	28	0	3	16006	3	58567	16148	2834	0	0	0	0	1813	0	54	46652	2661836	171456	127	0	0	2662251	2623233	3261	0
6574	-100	-2	15	31	16068	31955	2777966	10	5264	5217328	11	134094	8	1	0	43693	28	1	3	16003	3	58560	16068	2834	0	0	0	0	1813	0	54	46652	2661836	171456	127	0	0	2662201	2623233	3261	0
6573	-100	-2	15	31	15988	31945	2777840	10	5262	5217202	7	134088	2	1	0	43691	28	0	3	15997	3	58542	15988	2834	0	0	0	0	1813	0	54	46652	2661836	171456	127	0	0	2662151	2623233	3261	0
6572	-100	-2	15	31	15908	31945	2777777	10	5262	5217202	7	134085	2	1	0	43691	28	0	3	15997	3	58542	15908	2834	0	0	0	0	1813	0	54	46652	2661836	171456	127	0	0	2662101	2623233	3261	0
6571	-100	-2	15	31	15828	31945	2777651	10	5262	5217139	7	134079	2	1	0	43690	28	0	3	15997	3	58542	15828	2834	0	0	0	0	1813	0	54	46652	2661836	171456	127	0	0	2662051	2623233	3261	0
6570	-100	-2	15	31	15748	31945	2777525	10	5262	5217076	7	134073	2	1	0	43689	28	0	3	15997	3	58542	15748	2834	0	0	0	0	1813	0	54	46652	2661836	171456	127	0	0	2662001	2623233	3261	0
6569	-100	-2	15	31	15668	31945	2777462	10	5262	5217013	7	134070	2	1	0	43688	28	0	3	15997	3	58542	15668	2834	1	208	0	60	1813	0	54	46652	2661836	171456	127	0	0	2661951	2623233	3261	0
6568	-100	-2	15	31	15588	31945	2777336	10	5262	5216950	7	134064	2	1	0	43687	28	0	3	15997	3	58542	15588	2834	1	208	0	60	1813	0	54	46652	2661836	171456	127	0	0	2661901	2623233	3261	0
6567	-100	-2	15	28	15508	31945	2777210	10	5262	5216887	7	134058	2	1	0	43686	28	0	3	15997	3	58542	15508	2834	0	0	0	0	1813	0	54	46652	2661836	171456	127	0	0	2661851	2623233	3261	0
6566	-100	-2	15	31	15428	31945	2777147	10	5262	5216806	7	134055	2	1	0	43684	28	0	3	15997	3	58542	15428	2833	0	0	0	0	1812	0	54	46652	2661628	171396	127	0	0	2661801	2623233	3261	0
6565	-100	-2	15	31	15268	31945	2776895	10	5262	5216617	7	134043	2	1	0	43681	28	0	3	15997	3	58542	15268	2833	1	44	0	60	1812	0	54	46652	2661628	171396	127	0	0	2661701	2623233	3261	0
6564	-100	-2	15	31	15188	31945	2776769	3	5262	5216491	7	134037	2	1	0	43679	28	0	3	15997	3	58542	15188	2833	1	152	0	60	1812	0	54	46652	2661628	171396	127	0	0	2661651	2623233	3261	0
6563	-100	-2	15	37	15108	31943	2776662	3	5261	5216384	7	134028	2	1	0	43676	28	0	3	15994	3	58535	15108	2832	1	152	0	60	1811	0	54	46652	2661584	171336	127	0	0	2661601	2623233	3261	0
6562	-100	-2	15	31	15028	31943	2776583	10	5261	5216287	7	134022	2	1	0	43673	28	0	3	15994	3	58535	15028	2831	1	52	0	60	1810	0	54	46652	2661432	171276	127	0	0	2661551	2623233	3261	0
6561	-100	-2	15	31	14948	31943	2776457	10	5261	5216224	7	134016	2	1	0	43672	28	0	3	15994	3	58535	14948	2831	1	52	0	60	1810	0	54	46652	2661432	171276	127	0	0	2661501	2623233	3261	0
6560	-100	-2	15	33	14868	31943	2776331	3	5261	5216098	7	134010	2	1	0	43670	28	0	3	15994	3	58535	14868	2831	1	2024	0	60	1810	0	54	46652	2661432	171276	127	0	0	2661451	2623233	3261	0
6559	-100	-2	15	28	14788	31941	2776246	8	5260	5215995	7	134001	2	1	0	43666	28	0	3	15991	3	58528	14788	2830	1	2024	0	60	1809	0	54	46652	2661380	171216	127	0	0	2661401	2623233	3261	0
6558	-100	-2	15	31	14708	31941	2776057	10	5260	5215900	7	133991	2	1	0	43664	28	0	3	15991	3	58528	14708	2829	0	0	0	0	1808	0	54	46652	2659356	171156	127	0	0	2661351	2623233	3261	0
6557	-100	-2	15	31	14628	31941	2775931	10	5260	5215774	7	133985	2	1	0	43662	28	0	3	15991	3	58528	14628	2829	0	0	0	0	1808	0	54	46652	2659356	171156	127	0	0	2661301	2623233	3261	0
6556	-100	-2	15	31	14548	31941	2775868	10	5260	5215648	7	133982	2	1	0	43660	28	0	3	15991	3	58528	14548	2829	0	0	0	0	1808	0	54	46652	2659356	171156	127	0	0	2661251	2623233	3261	0
6555	-100	-2	15	31	14388	31939	2775679	10	5259	5215504	7	133973	2	1	0	43657	28	0	3	15988	3	58521	14388	2829	0	0	0	0	1808	0	54	46652	2659356	171156	127	0	0	2661151	2623233	3261	0
6554	-100	-2	15	31	14308	31939	2775553	10	5259	5215441	7	133967	2	1	0	43656	28	0	3	15988	3	58521	14308	2829	0	0	0	0	1808	0	54	46652	2659356	171156	127	0	0	2661101	2623233	3261	0
6553	-100	-2	15	31	14228	31939	2775427	10	5259	5215315	7	133961	2	1	0	43654	28	0	3	15988	3	58521	14228	2829	0	0	0	0	1808	0	54	46652	2659356	171156	127	0	0	2661051	2623233	3261	0
6552	-100	-2	15	31	14148	31939	2775301	10	5259	5215189	7	133955	2	1	0	43652	28	0	3	15988	3	58521	14148	2829	0	0	0	0	1808	0	54	46652	2659356	171156	127	0	0	2661001	2623233	3261	0
6551	-100	-2	15	28	14068	31939	2775175	10	5259	5215063	7	133949	2	1	0	43650	28	0	3	15988	3	58521	14068	2829	0	0	0	0	1808	0	54	46652	2659356	171156	127	0	0	2660951	2623233	3261	0
6550	-100	-2	15	31	13988	31937	2775112	10	5258	5215045	7	133946	2	1	0	43649	28	0	3	15985	3	58514	13988	2829	0	0	0	0	1808	0	54	46652	2659356	171156	127	0	0	2660901	2623233	3261	0
6549	-100	-2	15	31	13908	31937	2774986	10	5258	5214919	7	133940	2	1	0	43647	28	0	3	15985	3	58514	13908	2829	0	0	0	0	1808	0	54	46652	2659356	171156	127	0	0	2660851	2623233	3261	0
6548	-100	-2	15	31	13828	31937	2774923	10	5258	5214793	7	133937	2	1	0	43645	28	0	3	15985	3	58514	13828	2829	0	0	0	0	1808	0	54	46652	2659356	171156	127	0	0	2660801	2623233	3261	0
6547	-100	-2	15	31	13748	31937	2774797	10	5258	5214730	7	133931	2	1	0	43644	28	0	3	15985	3	58514	13748	2829	0	0	0	0	1808	0	54	46652	2659356	171156	127	0	0	2660751	2623233	3261	0
6546	-100	-2	15	28	13668	31937	2774671	10	5258	5214604	7	133925	2	1	0	43642	28	0	3	15985	3	58514	13668	2829	0	0	0	0	1808	0	54	46652	2659356	171156	127	0	0	2660701	2623233	3261	0
6545	-100	-2	15	31	13508	31935	2774482	10	5257	5214460	7	133916	2	1	0	43639	28	0	3	15982	3	58507	13508	2829	0	0	0	0	1808	0	54	46652	2659356	171156	127	0	0	2660601	2623233	3261	0
6544	-100	-2	15	31	13428	31935	2774356	10	5257	5214334	7	133910	2	1	0	43637	28	0	3	15982	3	58507	13428	2829	0	0	0	0	1808	0	54	46652	2659356	171156	127	0	0	2660551	2623233	3261	0
6543	-100	-2	15	31	13348	31935	2774293	10	5257	5214208	7	133907	2	1	0	43635	28	0	3	15982	3	58507	13348	2829	0	0	0	0	1808	0	54	46652	2659356	171156	127	0	0	2660501	2623233	3261	0
6542	-100	-2	15	31	13268	31933	2774167	10	5256	5214127	7	133901	2	1	0	43633	28	0	3	15979	3	58500	13268	2829	0	0	0	0	1808	0	54	46652	2659356	171156	127	0	0	2660451	2623233	3261	0
6541	-100	-2	15	31	13188	31933	2774104	10	5256	5214064	7	133898	2	1	0	43632	28	0	3	15979	3	58500	13188	2829	0	0	0	0	1808	0	54	46652	2659356	171156	127	0	0	2660401	2623233	3261	0
6540	-100	-2	15	31	13108	31933	2773978	10	5256	5213938	7	133892	2	1	0	43630	28	0	3	15979	3	58500	13108	2829	0	0	0	0	1808	0	54	46652	2659356	171156	127	0	0	2660351	2623233	3261	0
6539	-100	-2	15	31	13028	31933	2773852	10	5256	5213875	7	133886	2	1	0	43629	28	0	3	15979	3	58500	13028	2829	0	0	0	0	1808	0	54	46652	2659356	171156	127	0	0	2660301	2623233	3261	0
6538	-100	-2	15	31	12948	31933	2773726	10	5256	5213749	7	133880	2	1	0	43627	28	0	3	15979	3	58500	12948	2829	0	0	0	0	1808	0	54	46652	2659356	171156	127	0	0	2660251	2623233	3261	0
6537	-100	-2	15	31	12868	31931	2773663	10	5255	5213668	7	133877	2	1	0	43625	28	0	3	15976	3	58493	12868	2829	0	0	0	0	1808	0	54	46652	2659356	171156	127	0	0	2660201	2623233	3261	0
6536	-100	-2	15	31	12788	31931	2773537	10	5255	5213605	7	133871	2	1	0	43624	28	0	3	15976	3	58493	12788	2829	0	0	0	0	1808	0	54	46652	2659356	171156	127	0	0	2660151	2623233	3261	0
6535	-100	-2	15	31	12628	31931	2773348	10	5255	5213353	7	133862	2	1	0	43620	28	0	3	15976	3	58493	12628	2829	0	0	0	0	1808	0	54	46652	2659356	171156	127	0	0	2660051	2623233	3261	0
6534	-100	-2	15	31	12548	31931	2773222	10	5255	5213290	7	133856	2	1	0	43619	28	0	3	15976	3	58493	12548	2829	0	0	0	0	1808	0	54	46652	2659356	171156	127	0	0	2660001	2623233	3261	0
6533	-100	-2	15	31	12468	31929	2773159	10	5254	5213209	7	133853	2	1	0	43617	28	0	3	15973	3	58486	12468	2829	0	0	0	0	1808	0	54	46652	2659356	171156	127	0	0	2659951	2623233	3261	0
6532	-100	-2	15	31	12388	31929	2773033	10	5254	5213146	7	133847	2	1	0	43616	28	0	3	15973	3	58486	12388	2829	0	0	0	0	1808	0	54	46652	2659356	171156	127	0	0	2659901	2623233	3261	0
6531	-100	-2	15	31	12308	31929	2772907	10	5254	5213020	7	133841	2	1	0	43614	28	0	3	15973	3	58486	12308	2829	0	0	0	0	1808	0	54	46652	2659356	171156	127	0	0	2659851	2623233	3261	0
6530	-100	-2	15	31	12228	31929	2772781	10	5254	5212894	7	133835	2	1	0	43612	28	0	3	15973	3	58486	12228	2829	0	0	0	0	1808	0	54	46652	2659356	171156	127	0	0	2659801	2623233	3261	0
6529	-100	-2	15	28	12148	31929	2772655	10	5254	5212768	7	133829	2	1	0	43610	28	0	3	15973	3	58486	12148	2829	0	0	0	0	1808	0	54	46652	2659356	171156	127	0	0	2659751	2623233	3261	0
6528	-100	-2	15	31	12068	31927	2772592	10	5253	5212750	7	133826	2	1	0	43609	28	0	3	15970	3	58479	12068	2829	0	0	0	0	1808	0	54	46652	2659356	171156	127	0	0	2659701	2623233	3261	0
6527	-100	-2	15	31	11988	31927	2772466	10	5253	5212624	7	133820	2	1	0	43607	28	0	3	15970	3	58479	11988	2829	0	0	0	0	1808	0	54	46652	2659356	171156	127	0	0	2659651	2623233	3261	0
6526	-100	-2	15	31	11908	31927	2772403	10	5253	5212498	7	133817	2	1	0	43605	28	0	3	15970	3	58479	11908	2829	0	0	0	0	1808	0	54	46652	2659356	171156	127	0	0	2659601	2623233	3261	0
6525	-100	-2	15	28	11748	31927	2772151	10	5253	5212309	7	133805	2	1	0	43602	28	0	3	15970	3	58479	11748	2829	0	0	0	0	1808	0	54	46652	2659356	171156	127	0	0	2659501	2623233	3261	0
6524	-100	-2	15	31	11668	31925	2772088	10	5252	5212291	7	133802	2	1	0	43601	28	0	3	15967	3	58472	11668	2829	2	30	0	120	1808	0	54	46652	2659356	171156	127	0	0	2659451	2623233	3261	0
6523	-100	-2	15	31	11588	31925	2771962	10	5252	5212165	7	133796	2	1	0	43599	28	0	3	15967	3	58472	11588	2829	2	30	0	120	1808	0	54	46652	2659356	171156	127	0	0	2659401	2623233	3261	0
6522	-100	-2	15	28	11508	31925	2771877	8	5252	5212031	7	133790	2	1	0	43596	28	0	3	15967	3	58472	11508	2828	1	1092	0	76	1807	0	54	46652	2659341	171096	127	0	0	2659351	2623233	3261	0
6521	-100	-2	15	31	11428	31925	2771688	3	5252	5211936	7	133780	2	1	0	43594	28	0	3	15967	3	58472	11428	2827	1	1092	0	76	1806	0	54	46652	2659296	171036	127	0	0	2659301	2623233	3261	0
6520	-100	-2	15	31	11348	31923	2771581	10	5251	5211811	7	133771	2	1	0	43590	28	0	3	15964	3	58465	11348	2826	0	0	0	0	1805	0	54	46652	2658204	170960	127	0	0	2659251	2623233	3261	0
6519	-100	-2	15	31	11268	31923	2771518	10	5251	5211748	7	133768	2	1	0	43589	28	0	3	15964	3	58465	11268	2826	0	0	0	0	1805	0	54	46652	2658204	170960	127	0	0	2659201	2623233	3261	0
6518	-100	-2	15	31	11188	31923	2771392	10	5251	5211622	7	133762	2	1	0	43587	28	0	3	15964	3	58465	11188	2826	0	0	0	0	1805	0	54	46652	2658204	170960	127	0	0	2659151	2623233	3261	0
6517	-100	-2	15	31	11108	31923	2771266	10	5251	5211559	7	133756	2	1	0	43586	28	0	3	15964	3	58465	11108	2826	0	0	0	0	1805	0	54	46652	2658204	170960	127	0	0	2659101	2623233	3261	0
6516	-100	-2	15	31	11028	31923	2771140	10	5251	5211433	7	133750	2	1	0	43584	28	0	3	15964	3	58465	11028	2826	0	0	0	0	1805	0	54	46652	2658204	170960	127	0	0	2659051	2623233	3261	0
6515	-100	-2	15	31	10868	31921	2770951	10	5250	5211289	7	133741	2	1	0	43581	28	0	3	15961	3	58458	10868	2826	0	0	0	0	1805	0	54	46652	2658204	170960	127	0	0	2658951	2623233	3261	0
6514	-100	-2	15	31	10788	31921	2770825	10	5250	5211163	7	133735	2	1	0	43579	28	0	3	15961	3	58458	10788	2826	0	0	0	0	1805	0	54	46652	2658204	170960	127	0	0	2658901	2623233	3261	0
6513	-100	-2	15	31	10708	31921	2770762	10	5250	5211037	7	133732	2	1	0	43577	28	0	3	15961	3	58458	10708	2826	0	0	0	0	1805	0	54	46652	2658204	170960	127	0	0	2658851	2623233	3261	0
6512	-100	-2	15	31	10628	31921	2770636	10	5250	5210974	7	133726	2	1	0	43576	28	0	3	15961	3	58458	10628	2826	0	0	0	0	1805	0	54	46652	2658204	170960	127	0	0	2658801	2623233	3261	0
6511	-100	-2	15	31	10548	31919	2770573	10	5249	5210893	7	133723	2	1	0	43574	28	0	3	15958	3	58451	10548	2826	0	0	0	0	1805	0	54	46652	2658204	170960	127	0	0	2658751	2623233	3261	0
6510	-100	-2	15	31	10468	31919	2770447	10	5249	5210830	7	133717	2	1	0	43573	28	0	3	15958	3	58451	10468	2826	0	0	0	0	1805	0	54	46652	2658204	170960	127	0	0	2658701	2623233	3261	0
6509	-100	-2	15	31	10388	31919	2770321	10	5249	5210704	7	133711	2	1	0	43571	28	0	3	15958	3	58451	10388	2826	0	0	0	0	1805	0	54	46652	2658204	170960	127	0	0	2658651	2623233	3261	0
6508	-100	-2	15	31	10308	31919	2770195	10	5249	5210578	7	133705	2	1	0	43569	28	0	3	15958	3	58451	10308	2826	0	0	0	0	1805	0	54	46652	2658204	170960	127	0	0	2658601	2623233	3261	0
6507	-100	-2	15	28	10228	31919	2770069	10	5249	5210452	7	133699	2	1	0	43567	28	0	3	15958	3	58451	10228	2826	0	0	0	0	1805	0	54	46652	2658204	170960	127	0	0	2658551	2623233	3261	0
6506	-100	-2	15	31	10148	31917	2770006	10	5248	5210434	7	133696	2	1	0	43566	28	0	3	15955	3	58444	10148	2826	0	0	0	0	1805	0	54	46652	2658204	170960	127	0	0	2658501	2623233	3261	0
6505	-100	-2	15	31	9988	31917	2769817	10	5248	5210182	7	133687	2	1	0	43562	28	0	3	15955	3	58444	9988	2826	0	0	0	0	1805	0	54	46652	2658204	170960	127	0	0	2658401	2623233	3261	0
6504	-100	-2	15	31	9908	31917	2769691	10	5248	5210056	7	133681	2	1	0	43560	28	0	3	15955	3	58444	9908	2826	1	116	0	60	1805	0	54	46652	2658204	170960	127	0	0	2658351	2623233	3261	0
6503	-100	-2	15	31	9828	31917	2769565	10	5248	5209993	7	133675	2	1	0	43559	28	0	3	15955	3	58444	9828	2826	1	116	0	60	1805	0	54	46652	2658204	170960	127	0	0	2658301	2623233	3261	0
6502	-100	-2	15	31	9748	31915	2769439	10	5247	5209867	7	133669	2	1	0	43557	28	0	3	15952	3	58437	9748	2826	0	0	0	0	1805	0	54	46652	2658204	170960	127	0	0	2658251	2623233	3261	0
6501	-100	-2	15	28	9668	31915	2769354	9	5247	5209725	7	133663	2	1	0	43554	28	0	3	15952	3	58437	9668	2825	0	0	0	0	1804	0	54	46652	2658088	170900	127	0	0	2658201	2623233	3261	0
6500	-100	-2	15	31	9588	31915	2769234	10	5247	5209707	7	133657	2	1	0	43553	28	0	3	15952	3	58437	9588	2825	4	59	0	240	1804	0	54	46652	2658088	170900	127	0	0	2658151	2623233	3261	0
6499	-100	-2	15	31	9508	31915	2769108	20	5247	5209581	7	133651	2	1	0	43551	28	0	3	15952	3	58437	9508	2825	4	59	0	240	1804	0	54	46652	2658088	170900	127	0	0	2658101	2623233	3261	0
6498	-100	-2	15	31	9428	31913	2768828	10	5246	5209283	7	133644	2	1	0	43548	28	0	3	15949	3	58430	9428	2821	0	0	0	0	1800	0	54	46652	2657852	170660	127	0	0	2658051	2623233	3261	0
6497	-100	-2	15	31	9348	31913	2768702	10	5246	5209220	7	133638	2	1	0	43547	28	0	3	15949	3	58430	9348	2821	0	0	0	0	1800	0	54	46652	2657852	170660	127	0	0	2658001	2623233	3261	0
6496	-100	-2	15	28	9268	31913	2768576	10	5246	5209094	7	133632	2	1	0	43545	28	0	3	15949	3	58430	9268	2821	3	22	0	180	1800	0	54	46652	2657852	170660	127	0	0	2657951	2623233	3261	0
6495	-100	-2	15	31	9108	31911	2768450	19	5245	5208820	7	133626	2	1	0	43542	28	0	3	15946	3	58423	9108	2818	2	68	0	120	1797	0	54	46652	2657784	170480	127	0	0	2657851	2623233	3261	0
6494	-100	-2	15	31	9028	31911	2768131	3	5245	5208757	7	133616	2	1	0	43541	28	0	3	15946	3	58423	9028	2818	2	68	0	120	1797	0	54	46652	2657784	170480	127	0	0	2657801	2623233	3261	0
6493	-100	-2	15	31	8948	31911	2768046	3	5245	5208672	7	133610	2	1	0	43539	28	0	3	15946	3	58423	8948	2817	1	68	0	60	1796	0	54	46652	2657748	170420	127	0	0	2657751	2623233	3261	0
